timestamp,datetime,dynamics.fl_steer_angle
1750299875.9753642,2025-06-18 21:24:35.975,3.5700000000000003
1750299875.9880052,2025-06-18 21:24:35.988,3.616
1750299876.000566,2025-06-18 21:24:36.000,3.661
1750299876.0131571,2025-06-18 21:24:36.013,3.705
1750299876.024985,2025-06-18 21:24:36.024,3.747
1750299876.0375412,2025-06-18 21:24:36.037,3.791
1750299876.0500832,2025-06-18 21:24:36.050,3.8360000000000003
1750299876.062646,2025-06-18 21:24:36.062,3.88
1750299876.075032,2025-06-18 21:24:36.075,3.923
1750299876.087604,2025-06-18 21:24:36.087,3.967
1750299876.100157,2025-06-18 21:24:36.100,4.01
1750299876.1127172,2025-06-18 21:24:36.112,4.053
1750299876.124982,2025-06-18 21:24:36.124,4.096
1750299876.1375601,2025-06-18 21:24:36.137,4.139
1750299876.150115,2025-06-18 21:24:36.150,4.182
1750299876.162739,2025-06-18 21:24:36.162,4.225
1750299876.174152,2025-06-18 21:24:36.174,4.263
1750299876.1867578,2025-06-18 21:24:36.186,4.306
1750299876.199404,2025-06-18 21:24:36.199,4.348
1750299876.2113621,2025-06-18 21:24:36.211,4.388
1750299876.223414,2025-06-18 21:24:36.223,4.429
1750299876.235394,2025-06-18 21:24:36.235,4.469
1750299876.2480068,2025-06-18 21:24:36.248,4.51
1750299876.2583628,2025-06-18 21:24:36.258,4.545
1750299876.270984,2025-06-18 21:24:36.270,4.586
1750299876.282253,2025-06-18 21:24:36.282,4.623
1750299876.2944572,2025-06-18 21:24:36.294,4.663
1750299876.30461,2025-06-18 21:24:36.304,4.695
1750299876.31658,2025-06-18 21:24:36.316,4.734
1750299876.329203,2025-06-18 21:24:36.329,4.775
1750299876.341762,2025-06-18 21:24:36.341,4.815
1750299876.354464,2025-06-18 21:24:36.354,4.855
1750299876.3664901,2025-06-18 21:24:36.366,4.893
1750299876.378152,2025-06-18 21:24:36.378,4.93
1750299876.3886058,2025-06-18 21:24:36.388,4.963
1750299876.401314,2025-06-18 21:24:36.401,5.003
1750299876.414075,2025-06-18 21:24:36.414,5.042
1750299876.434716,2025-06-18 21:24:36.434,5.105
1750299876.445143,2025-06-18 21:24:36.445,5.138
1750299876.457803,2025-06-18 21:24:36.457,5.1770000000000005
1750299876.470405,2025-06-18 21:24:36.470,5.216
1750299876.482971,2025-06-18 21:24:36.482,5.2540000000000004
1750299876.4956422,2025-06-18 21:24:36.495,5.292
1750299876.506038,2025-06-18 21:24:36.506,5.323
1750299876.517895,2025-06-18 21:24:36.517,5.3580000000000005
1750299876.5304909,2025-06-18 21:24:36.530,5.3950000000000005
1750299876.543126,2025-06-18 21:24:36.543,5.433
1750299876.55575,2025-06-18 21:24:36.555,5.47
1750299876.5683498,2025-06-18 21:24:36.568,5.506
1750299876.580213,2025-06-18 21:24:36.580,5.541
1750299876.591748,2025-06-18 21:24:36.591,5.574
1750299876.604308,2025-06-18 21:24:36.604,5.61
1750299876.6168902,2025-06-18 21:24:36.616,5.646
1750299876.62948,2025-06-18 21:24:36.629,5.681
1750299876.6416872,2025-06-18 21:24:36.641,5.715
1750299876.654258,2025-06-18 21:24:36.654,5.75
1750299876.666826,2025-06-18 21:24:36.666,5.785
1750299876.679415,2025-06-18 21:24:36.679,5.82
1750299876.691726,2025-06-18 21:24:36.691,5.854
1750299876.702643,2025-06-18 21:24:36.702,5.883
1750299876.715204,2025-06-18 21:24:36.715,5.917
1750299876.727743,2025-06-18 21:24:36.727,5.9510000000000005
1750299876.740294,2025-06-18 21:24:36.740,5.984
1750299876.7528498,2025-06-18 21:24:36.752,6.018
1750299876.765405,2025-06-18 21:24:36.765,6.05
1750299876.777962,2025-06-18 21:24:36.777,6.083
1750299876.7905972,2025-06-18 21:24:36.790,6.1160000000000005
1750299876.803194,2025-06-18 21:24:36.803,6.148
1750299876.823041,2025-06-18 21:24:36.823,6.199
1750299876.8348632,2025-06-18 21:24:36.834,6.229
1750299876.847121,2025-06-18 21:24:36.847,6.259
1750299876.8583412,2025-06-18 21:24:36.858,6.287
1750299876.870913,2025-06-18 21:24:36.870,6.3180000000000005
1750299876.8837938,2025-06-18 21:24:36.883,6.349
1750299876.895566,2025-06-18 21:24:36.895,6.378
1750299876.9081259,2025-06-18 21:24:36.908,6.408
1750299876.920732,2025-06-18 21:24:36.920,6.438
1750299876.933316,2025-06-18 21:24:36.933,6.468
1750299876.945888,2025-06-18 21:24:36.945,6.497
1750299876.9583628,2025-06-18 21:24:36.958,6.526
1750299876.970371,2025-06-18 21:24:36.970,6.554
1750299876.9841511,2025-06-18 21:24:36.984,6.585
1750299876.996789,2025-06-18 21:24:36.996,6.614
1750299877.00844,2025-06-18 21:24:37.008,6.640000000000001
1750299877.021069,2025-06-18 21:24:37.021,6.668
1750299877.033687,2025-06-18 21:24:37.033,6.696
1750299877.0438132,2025-06-18 21:24:37.043,6.718
1750299877.056403,2025-06-18 21:24:37.056,6.745
1750299877.069005,2025-06-18 21:24:37.069,6.772
1750299877.081634,2025-06-18 21:24:37.081,6.799
1750299877.0942268,2025-06-18 21:24:37.094,6.825
1750299877.106817,2025-06-18 21:24:37.106,6.851
1750299877.1193972,2025-06-18 21:24:37.119,6.877
1750299877.132013,2025-06-18 21:24:37.132,6.9030000000000005
1750299877.1446211,2025-06-18 21:24:37.144,6.928
1750299877.157237,2025-06-18 21:24:37.157,6.953
1750299877.169867,2025-06-18 21:24:37.169,6.978
1750299877.182454,2025-06-18 21:24:37.182,7.003
1750299877.192563,2025-06-18 21:24:37.192,7.022
1750299877.2051141,2025-06-18 21:24:37.205,7.046
1750299877.217302,2025-06-18 21:24:37.217,7.069
1750299877.229876,2025-06-18 21:24:37.229,7.0920000000000005
1750299877.24245,2025-06-18 21:24:37.242,7.1160000000000005
1750299877.255002,2025-06-18 21:24:37.255,7.138
1750299877.2675562,2025-06-18 21:24:37.267,7.1610000000000005
1750299877.280114,2025-06-18 21:24:37.280,7.183
1750299877.2926762,2025-06-18 21:24:37.292,7.205
1750299877.305204,2025-06-18 21:24:37.305,7.227
1750299877.317249,2025-06-18 21:24:37.317,7.247
1750299877.329818,2025-06-18 21:24:37.329,7.268
1750299877.341632,2025-06-18 21:24:37.341,7.288
1750299877.354181,2025-06-18 21:24:37.354,7.309
1750299877.366792,2025-06-18 21:24:37.366,7.329
1750299877.378916,2025-06-18 21:24:37.378,7.348
1750299877.39088,2025-06-18 21:24:37.390,7.367
1750299877.402694,2025-06-18 21:24:37.402,7.385
1750299877.415361,2025-06-18 21:24:37.415,7.405
1750299877.42801,2025-06-18 21:24:37.428,7.424
1750299877.440662,2025-06-18 21:24:37.440,7.442
1750299877.45328,2025-06-18 21:24:37.453,7.461
1750299877.465921,2025-06-18 21:24:37.465,7.479
1750299877.478615,2025-06-18 21:24:37.478,7.497
1750299877.489281,2025-06-18 21:24:37.489,7.511
1750299877.5019321,2025-06-18 21:24:37.501,7.529
1750299877.512931,2025-06-18 21:24:37.512,7.543
1750299877.524919,2025-06-18 21:24:37.524,7.559
1750299877.5375779,2025-06-18 21:24:37.537,7.5760000000000005
1750299877.5495172,2025-06-18 21:24:37.549,7.591
1750299877.562165,2025-06-18 21:24:37.562,7.607
1750299877.573925,2025-06-18 21:24:37.573,7.621
1750299877.586335,2025-06-18 21:24:37.586,7.636
1750299877.598871,2025-06-18 21:24:37.598,7.651
1750299877.6114602,2025-06-18 21:24:37.611,7.665
1750299877.624106,2025-06-18 21:24:37.624,7.68
1750299877.636715,2025-06-18 21:24:37.636,7.694
1750299877.649302,2025-06-18 21:24:37.649,7.707
1750299877.660137,2025-06-18 21:24:37.660,7.719
1750299877.67276,2025-06-18 21:24:37.672,7.732
1750299877.685386,2025-06-18 21:24:37.685,7.745
1750299877.698069,2025-06-18 21:24:37.698,7.757000000000001
1750299877.708363,2025-06-18 21:24:37.708,7.767
1750299877.720945,2025-06-18 21:24:37.720,7.779
1750299877.733548,2025-06-18 21:24:37.733,7.791
1750299877.7459068,2025-06-18 21:24:37.745,7.8020000000000005
1750299877.758502,2025-06-18 21:24:37.758,7.813
1750299877.771171,2025-06-18 21:24:37.771,7.823
1750299877.784332,2025-06-18 21:24:37.784,7.8340000000000005
1750299877.796602,2025-06-18 21:24:37.796,7.844
1750299877.8071911,2025-06-18 21:24:37.807,7.852
1750299877.820101,2025-06-18 21:24:37.820,7.862
1750299877.833825,2025-06-18 21:24:37.833,7.872
1750299877.846452,2025-06-18 21:24:37.846,7.881
1750299877.858325,2025-06-18 21:24:37.858,7.889
1750299877.868833,2025-06-18 21:24:37.868,7.896
1750299877.88145,2025-06-18 21:24:37.881,7.904
1750299877.894079,2025-06-18 21:24:37.894,7.9110000000000005
1750299877.9051552,2025-06-18 21:24:37.905,7.918
1750299877.917742,2025-06-18 21:24:37.917,7.925
1750299877.9279602,2025-06-18 21:24:37.927,7.930000000000001
1750299877.938606,2025-06-18 21:24:37.938,7.936
1750299877.9511948,2025-06-18 21:24:37.951,7.942
1750299877.9637609,2025-06-18 21:24:37.963,7.948
1750299877.97634,2025-06-18 21:24:37.976,7.953
1750299877.991935,2025-06-18 21:24:37.991,7.96
1750299878.00453,2025-06-18 21:24:38.004,7.965
1750299878.01718,2025-06-18 21:24:38.017,7.969
1750299878.030736,2025-06-18 21:24:38.030,7.973
1750299878.041783,2025-06-18 21:24:38.041,7.977
1750299878.054507,2025-06-18 21:24:38.054,7.981
1750299878.067171,2025-06-18 21:24:38.067,7.984
1750299878.0798771,2025-06-18 21:24:38.079,7.987
1750299878.09174,2025-06-18 21:24:38.091,7.99
1750299878.1043808,2025-06-18 21:24:38.104,7.992
1750299878.116978,2025-06-18 21:24:38.116,7.994
1750299878.127566,2025-06-18 21:24:38.127,7.995
1750299878.140199,2025-06-18 21:24:38.140,7.997
1750299878.1528141,2025-06-18 21:24:38.152,7.998
1750299878.165431,2025-06-18 21:24:38.165,7.9990000000000006
1750299878.175767,2025-06-18 21:24:38.175,7.9990000000000006
1750299878.1876538,2025-06-18 21:24:38.187,7.9990000000000006
1750299878.197858,2025-06-18 21:24:38.197,7.9990000000000006
1750299878.209451,2025-06-18 21:24:38.209,7.9990000000000006
1750299878.22157,2025-06-18 21:24:38.221,7.9990000000000006
1750299878.234232,2025-06-18 21:24:38.234,7.998
1750299878.2467399,2025-06-18 21:24:38.246,7.996
1750299878.258332,2025-06-18 21:24:38.258,7.995
1750299878.2684538,2025-06-18 21:24:38.268,7.994
1750299878.2810152,2025-06-18 21:24:38.281,7.9910000000000005
1750299878.291657,2025-06-18 21:24:38.291,7.989
1750299878.30202,2025-06-18 21:24:38.302,7.987
1750299878.3137002,2025-06-18 21:24:38.313,7.985
1750299878.326302,2025-06-18 21:24:38.326,7.981
1750299878.33764,2025-06-18 21:24:38.337,7.978
1750299878.349536,2025-06-18 21:24:38.349,7.9750000000000005
1750299878.3622038,2025-06-18 21:24:38.362,7.97
1750299878.373303,2025-06-18 21:24:38.373,7.966
1750299878.3859699,2025-06-18 21:24:38.385,7.962
