timestamp,datetime,dynamics.fl_steer_angle
1750299827.403821,2025-06-18 21:23:47.403,3.717
1750299827.416399,2025-06-18 21:23:47.416,3.762
1750299827.428962,2025-06-18 21:23:47.428,3.806
1750299827.441514,2025-06-18 21:23:47.441,3.85
1750299827.453536,2025-06-18 21:23:47.453,3.892
1750299827.466114,2025-06-18 21:23:47.466,3.936
1750299827.478677,2025-06-18 21:23:47.478,3.98
1750299827.491253,2025-06-18 21:23:47.491,4.023
1750299827.504027,2025-06-18 21:23:47.504,4.067
1750299827.516608,2025-06-18 21:23:47.516,4.111
1750299827.5291479,2025-06-18 21:23:47.529,4.154
1750299827.541717,2025-06-18 21:23:47.541,4.196
1750299827.5542521,2025-06-18 21:23:47.554,4.239
1750299827.566784,2025-06-18 21:23:47.566,4.282
1750299827.579316,2025-06-18 21:23:47.579,4.324
1750299827.591873,2025-06-18 21:23:47.591,4.366
1750299827.6046112,2025-06-18 21:23:47.604,4.409
1750299827.617153,2025-06-18 21:23:47.617,4.45
1750299827.629689,2025-06-18 21:23:47.629,4.492
1750299827.642101,2025-06-18 21:23:47.642,4.533
1750299827.654691,2025-06-18 21:23:47.654,4.574
1750299827.6672509,2025-06-18 21:23:47.667,4.615
1750299827.6797922,2025-06-18 21:23:47.679,4.656
1750299827.692152,2025-06-18 21:23:47.692,4.696
1750299827.7048168,2025-06-18 21:23:47.704,4.737
1750299827.717387,2025-06-18 21:23:47.717,4.7780000000000005
1750299827.7299242,2025-06-18 21:23:47.729,4.8180000000000005
1750299827.742469,2025-06-18 21:23:47.742,4.8580000000000005
1750299827.755007,2025-06-18 21:23:47.755,4.898
1750299827.767575,2025-06-18 21:23:47.767,4.937
1750299827.7801611,2025-06-18 21:23:47.780,4.977
1750299827.7921422,2025-06-18 21:23:47.792,5.014
1750299827.802679,2025-06-18 21:23:47.802,5.047
1750299827.8154292,2025-06-18 21:23:47.815,5.086
1750299827.827967,2025-06-18 21:23:47.827,5.125
1750299827.84054,2025-06-18 21:23:47.840,5.163
1750299827.853109,2025-06-18 21:23:47.853,5.202
1750299827.865676,2025-06-18 21:23:47.865,5.24
1750299827.87821,2025-06-18 21:23:47.878,5.2780000000000005
1750299827.890742,2025-06-18 21:23:47.890,5.315
1750299827.9033191,2025-06-18 21:23:47.903,5.353
1750299827.9159548,2025-06-18 21:23:47.915,5.39
1750299827.9285262,2025-06-18 21:23:47.928,5.4270000000000005
1750299827.941112,2025-06-18 21:23:47.941,5.464
1750299827.9536982,2025-06-18 21:23:47.953,5.501
1750299827.96627,2025-06-18 21:23:47.966,5.537
1750299827.9787982,2025-06-18 21:23:47.978,5.573
1750299827.991342,2025-06-18 21:23:47.991,5.609
1750299828.0038779,2025-06-18 21:23:48.003,5.6450000000000005
1750299828.016648,2025-06-18 21:23:48.016,5.681
1750299828.029186,2025-06-18 21:23:48.029,5.716
1750299828.041771,2025-06-18 21:23:48.041,5.751
1750299828.054349,2025-06-18 21:23:48.054,5.7860000000000005
1750299828.0669172,2025-06-18 21:23:48.066,5.821
1750299828.079576,2025-06-18 21:23:48.079,5.855
1750299828.092128,2025-06-18 21:23:48.092,5.889
1750299828.104703,2025-06-18 21:23:48.104,5.923
1750299828.117462,2025-06-18 21:23:48.117,5.957
1750299828.1300092,2025-06-18 21:23:48.130,5.9910000000000005
1750299828.142108,2025-06-18 21:23:48.142,6.023
1750299828.1546812,2025-06-18 21:23:48.154,6.056
1750299828.167239,2025-06-18 21:23:48.167,6.088
1750299828.179797,2025-06-18 21:23:48.179,6.121
1750299828.192102,2025-06-18 21:23:48.192,6.152
1750299828.204648,2025-06-18 21:23:48.204,6.184
1750299828.217212,2025-06-18 21:23:48.217,6.216
1750299828.2299168,2025-06-18 21:23:48.229,6.248
1750299828.2421398,2025-06-18 21:23:48.242,6.2780000000000005
1750299828.254689,2025-06-18 21:23:48.254,6.309
1750299828.267267,2025-06-18 21:23:48.267,6.34
1750299828.2798028,2025-06-18 21:23:48.279,6.371
1750299828.2923362,2025-06-18 21:23:48.292,6.401
1750299828.3024461,2025-06-18 21:23:48.302,6.425
1750299828.3151748,2025-06-18 21:23:48.315,6.455
1750299828.327708,2025-06-18 21:23:48.327,6.485
1750299828.340275,2025-06-18 21:23:48.340,6.514
1750299828.352849,2025-06-18 21:23:48.352,6.543
1750299828.364697,2025-06-18 21:23:48.364,6.57
1750299828.377238,2025-06-18 21:23:48.377,6.599
1750299828.389816,2025-06-18 21:23:48.389,6.627
1750299828.402394,2025-06-18 21:23:48.402,6.655
1750299828.414013,2025-06-18 21:23:48.414,6.681
1750299828.42655,2025-06-18 21:23:48.426,6.708
1750299828.439115,2025-06-18 21:23:48.439,6.735
1750299828.451879,2025-06-18 21:23:48.451,6.763
1750299828.4644248,2025-06-18 21:23:48.464,6.79
1750299828.476981,2025-06-18 21:23:48.476,6.816
1750299828.4895208,2025-06-18 21:23:48.489,6.8420000000000005
1750299828.5019252,2025-06-18 21:23:48.501,6.868
1750299828.514498,2025-06-18 21:23:48.514,6.893
1750299828.525438,2025-06-18 21:23:48.525,6.915
1750299828.5380101,2025-06-18 21:23:48.538,6.941
1750299828.5505762,2025-06-18 21:23:48.550,6.965
1750299828.5632799,2025-06-18 21:23:48.563,6.99
1750299828.5758421,2025-06-18 21:23:48.575,7.015000000000001
1750299828.58778,2025-06-18 21:23:48.587,7.037
1750299828.6003342,2025-06-18 21:23:48.600,7.061
1750299828.610518,2025-06-18 21:23:48.610,7.08
1750299828.6230872,2025-06-18 21:23:48.623,7.103
1750299828.6351209,2025-06-18 21:23:48.635,7.125
1750299828.64767,2025-06-18 21:23:48.647,7.148000000000001
1750299828.658779,2025-06-18 21:23:48.658,7.168
1750299828.670975,2025-06-18 21:23:48.670,7.189
1750299828.683563,2025-06-18 21:23:48.683,7.211
1750299828.696147,2025-06-18 21:23:48.696,7.2330000000000005
1750299828.708719,2025-06-18 21:23:48.708,7.2540000000000004
1750299828.719403,2025-06-18 21:23:48.719,7.272
1750299828.729538,2025-06-18 21:23:48.729,7.289000000000001
1750299828.7421231,2025-06-18 21:23:48.742,7.3100000000000005
1750299828.7546508,2025-06-18 21:23:48.754,7.33
1750299828.7672188,2025-06-18 21:23:48.767,7.3500000000000005
1750299828.780013,2025-06-18 21:23:48.780,7.37
1750299828.792566,2025-06-18 21:23:48.792,7.389
1750299828.805143,2025-06-18 21:23:48.805,7.408
1750299828.8177128,2025-06-18 21:23:48.817,7.4270000000000005
1750299828.8302772,2025-06-18 21:23:48.830,7.446
1750299828.842839,2025-06-18 21:23:48.842,7.464
1750299828.8553889,2025-06-18 21:23:48.855,7.482
1750299828.8679419,2025-06-18 21:23:48.867,7.5
1750299828.880671,2025-06-18 21:23:48.880,7.517
1750299828.893247,2025-06-18 21:23:48.893,7.534
1750299828.904635,2025-06-18 21:23:48.904,7.549
1750299828.9148932,2025-06-18 21:23:48.914,7.563
1750299828.925494,2025-06-18 21:23:48.925,7.5760000000000005
1750299828.93806,2025-06-18 21:23:48.938,7.5920000000000005
1750299828.950612,2025-06-18 21:23:48.950,7.6080000000000005
1750299828.963189,2025-06-18 21:23:48.963,7.6240000000000006
1750299828.975252,2025-06-18 21:23:48.975,7.638
1750299828.987982,2025-06-18 21:23:48.987,7.6530000000000005
1750299829.0005279,2025-06-18 21:23:49.000,7.667
1750299829.010611,2025-06-18 21:23:49.010,7.679
1750299829.023168,2025-06-18 21:23:49.023,7.6930000000000005
1750299829.033621,2025-06-18 21:23:49.033,7.704
1750299829.046186,2025-06-18 21:23:49.046,7.718
1750299829.058774,2025-06-18 21:23:49.058,7.731
1750299829.07135,2025-06-18 21:23:49.071,7.743
1750299829.0838919,2025-06-18 21:23:49.083,7.756
1750299829.094261,2025-06-18 21:23:49.094,7.766
1750299829.105543,2025-06-18 21:23:49.105,7.777
1750299829.116342,2025-06-18 21:23:49.116,7.787
