timestamp,datetime,dynamics.fl_steer_angle
1750300660.9568708,2025-06-18 21:37:40.956,2.684
1750300660.970485,2025-06-18 21:37:40.970,2.736
1750300660.983097,2025-06-18 21:37:40.983,2.783
1750300660.995431,2025-06-18 21:37:40.995,2.829
1750300661.008011,2025-06-18 21:37:41.008,2.876
1750300661.020576,2025-06-18 21:37:41.020,2.923
1750300661.03312,2025-06-18 21:37:41.033,2.97
1750300661.045661,2025-06-18 21:37:41.045,3.016
1750300661.057894,2025-06-18 21:37:41.057,3.0620000000000003
1750300661.0694258,2025-06-18 21:37:41.069,3.104
1750300661.0795572,2025-06-18 21:37:41.079,3.141
1750300661.092128,2025-06-18 21:37:41.092,3.188
1750300661.102581,2025-06-18 21:37:41.102,3.226
1750300661.11393,2025-06-18 21:37:41.113,3.267
1750300661.126486,2025-06-18 21:37:41.126,3.313
1750300661.139039,2025-06-18 21:37:41.139,3.359
1750300661.1515899,2025-06-18 21:37:41.151,3.404
1750300661.162078,2025-06-18 21:37:41.162,3.442
1750300661.174955,2025-06-18 21:37:41.174,3.489
1750300661.187496,2025-06-18 21:37:41.187,3.5340000000000003
1750300661.200026,2025-06-18 21:37:41.200,3.579
1750300661.212043,2025-06-18 21:37:41.212,3.622
1750300661.224575,2025-06-18 21:37:41.224,3.666
1750300661.2371042,2025-06-18 21:37:41.237,3.7110000000000003
1750300661.249665,2025-06-18 21:37:41.249,3.755
1750300661.262152,2025-06-18 21:37:41.262,3.799
1750300661.275266,2025-06-18 21:37:41.275,3.845
1750300661.287852,2025-06-18 21:37:41.287,3.8890000000000002
1750300661.300426,2025-06-18 21:37:41.300,3.9330000000000003
1750300661.312067,2025-06-18 21:37:41.312,3.974
1750300661.3246331,2025-06-18 21:37:41.324,4.017
1750300661.337182,2025-06-18 21:37:41.337,4.061
1750300661.3497138,2025-06-18 21:37:41.349,4.104
1750300661.3620522,2025-06-18 21:37:41.362,4.146
1750300661.374605,2025-06-18 21:37:41.374,4.189
1750300661.387468,2025-06-18 21:37:41.387,4.233
1750300661.398571,2025-06-18 21:37:41.398,4.2700000000000005
1750300661.411159,2025-06-18 21:37:41.411,4.313
1750300661.423733,2025-06-18 21:37:41.423,4.355
1750300661.436317,2025-06-18 21:37:41.436,4.397
1750300661.448952,2025-06-18 21:37:41.448,4.439
1750300661.459639,2025-06-18 21:37:41.459,4.4750000000000005
1750300661.4699361,2025-06-18 21:37:41.469,4.509
1750300661.481736,2025-06-18 21:37:41.481,4.548
1750300661.4976609,2025-06-18 21:37:41.497,4.6000000000000005
1750300661.509446,2025-06-18 21:37:41.509,4.638
1750300661.522943,2025-06-18 21:37:41.522,4.682
1750300661.5355132,2025-06-18 21:37:41.535,4.723
1750300661.548088,2025-06-18 21:37:41.548,4.763
1750300661.559075,2025-06-18 21:37:41.559,4.799
1750300661.571691,2025-06-18 21:37:41.571,4.839
1750300661.584778,2025-06-18 21:37:41.584,4.88
1750300661.6110568,2025-06-18 21:37:41.611,4.963
