timestamp,datetime,dynamics.fl_steer_angle
1750300832.1592472,2025-06-18 21:40:32.159,2.566
1750300832.171854,2025-06-18 21:40:32.171,2.613
1750300832.1844192,2025-06-18 21:40:32.184,2.661
1750300832.1951401,2025-06-18 21:40:32.195,2.701
1750300832.205296,2025-06-18 21:40:32.205,2.739
1750300832.217859,2025-06-18 21:40:32.217,2.787
1750300832.229772,2025-06-18 21:40:32.229,2.831
1750300832.242369,2025-06-18 21:40:32.242,2.878
1750300832.2549398,2025-06-18 21:40:32.254,2.9250000000000003
1750300832.267497,2025-06-18 21:40:32.267,2.972
1750300832.2801301,2025-06-18 21:40:32.280,3.0180000000000002
1750300832.29872,2025-06-18 21:40:32.298,3.071
1750300832.310854,2025-06-18 21:40:32.310,3.132
1750300832.323474,2025-06-18 21:40:32.323,3.178
1750300832.336069,2025-06-18 21:40:32.336,3.225
1750300832.3471732,2025-06-18 21:40:32.347,3.265
1750300832.36072,2025-06-18 21:40:32.360,3.311
1750300832.372036,2025-06-18 21:40:32.372,3.356
1750300832.3846242,2025-06-18 21:40:32.384,3.4010000000000002
1750300832.3971999,2025-06-18 21:40:32.397,3.447
1750300832.409804,2025-06-18 21:40:32.409,3.492
1750300832.4223769,2025-06-18 21:40:32.422,3.537
1750300832.4349382,2025-06-18 21:40:32.434,3.5820000000000003
1750300832.4452171,2025-06-18 21:40:32.445,3.619
1750300832.457765,2025-06-18 21:40:32.457,3.664
1750300832.470335,2025-06-18 21:40:32.470,3.708
1750300832.482889,2025-06-18 21:40:32.482,3.753
1750300832.493114,2025-06-18 21:40:32.493,3.789
1750300832.5056808,2025-06-18 21:40:32.505,3.833
1750300832.5182312,2025-06-18 21:40:32.518,3.8770000000000002
1750300832.530772,2025-06-18 21:40:32.530,3.9210000000000003
1750300832.543241,2025-06-18 21:40:32.543,3.964
1750300832.55582,2025-06-18 21:40:32.555,4.008
1750300832.568384,2025-06-18 21:40:32.568,4.051
1750300832.5799859,2025-06-18 21:40:32.579,4.091
1750300832.592546,2025-06-18 21:40:32.592,4.134
1750300832.605113,2025-06-18 21:40:32.605,4.1770000000000005
1750300832.6176739,2025-06-18 21:40:32.617,4.22
1750300832.630225,2025-06-18 21:40:32.630,4.263
1750300832.6427789,2025-06-18 21:40:32.642,4.305
1750300832.655327,2025-06-18 21:40:32.655,4.347
1750300832.6679301,2025-06-18 21:40:32.667,4.389
1750300832.678954,2025-06-18 21:40:32.678,4.426
1750300832.691521,2025-06-18 21:40:32.691,4.468
1750300832.7036679,2025-06-18 21:40:32.703,4.508
1750300832.716226,2025-06-18 21:40:32.716,4.55
1750300832.727808,2025-06-18 21:40:32.727,4.588
1750300832.740376,2025-06-18 21:40:32.740,4.6290000000000004
1750300832.751033,2025-06-18 21:40:32.751,4.664
1750300832.763697,2025-06-18 21:40:32.763,4.704
1750300832.782131,2025-06-18 21:40:32.782,4.764
1750300832.7926972,2025-06-18 21:40:32.792,4.798
