timestamp,datetime,dynamics.fl_steer_angle
1750299737.452627,2025-06-18 21:22:17.452,2.54
1750299737.464255,2025-06-18 21:22:17.464,2.584
1750299737.476809,2025-06-18 21:22:17.476,2.6310000000000002
1750299737.489386,2025-06-18 21:22:17.489,2.6790000000000003
1750299737.5019782,2025-06-18 21:22:17.501,2.726
1750299737.514544,2025-06-18 21:22:17.514,2.773
1750299737.5263329,2025-06-18 21:22:17.526,2.818
1750299737.538997,2025-06-18 21:22:17.538,2.865
1750299737.550837,2025-06-18 21:22:17.550,2.9090000000000003
1750299737.563179,2025-06-18 21:22:17.563,2.955
1750299737.575823,2025-06-18 21:22:17.575,3.0020000000000002
1750299737.586006,2025-06-18 21:22:17.586,3.04
1750299737.598258,2025-06-18 21:22:17.598,3.085
1750299737.6097128,2025-06-18 21:22:17.609,3.1270000000000002
1750299737.622397,2025-06-18 21:22:17.622,3.174
1750299737.634969,2025-06-18 21:22:17.634,3.22
1750299737.6475751,2025-06-18 21:22:17.647,3.266
1750299737.659717,2025-06-18 21:22:17.659,3.31
1750299737.672844,2025-06-18 21:22:17.672,3.358
1750299737.683362,2025-06-18 21:22:17.683,3.396
1750299737.69594,2025-06-18 21:22:17.695,3.442
1750299737.7084951,2025-06-18 21:22:17.708,3.487
1750299737.721045,2025-06-18 21:22:17.721,3.532
1750299737.733595,2025-06-18 21:22:17.733,3.577
1750299737.746136,2025-06-18 21:22:17.746,3.622
1750299737.7586792,2025-06-18 21:22:17.758,3.6670000000000003
1750299737.771219,2025-06-18 21:22:17.771,3.7110000000000003
1750299737.7841978,2025-06-18 21:22:17.784,3.757
1750299737.7967749,2025-06-18 21:22:17.796,3.801
1750299737.809328,2025-06-18 21:22:17.809,3.845
1750299737.821878,2025-06-18 21:22:17.821,3.8890000000000002
1750299737.8344488,2025-06-18 21:22:17.834,3.9330000000000003
1750299737.847008,2025-06-18 21:22:17.847,3.977
1750299737.85955,2025-06-18 21:22:17.859,4.0200000000000005
1750299737.872093,2025-06-18 21:22:17.872,4.064
1750299737.884985,2025-06-18 21:22:17.884,4.108
1750299737.897322,2025-06-18 21:22:17.897,4.15
1750299737.909863,2025-06-18 21:22:17.909,4.1930000000000005
1750299737.922473,2025-06-18 21:22:17.922,4.236
1750299737.934263,2025-06-18 21:22:17.934,4.276
1750299737.9468842,2025-06-18 21:22:17.946,4.3180000000000005
1750299737.958721,2025-06-18 21:22:17.958,4.358
1750299737.969004,2025-06-18 21:22:17.969,4.392
1750299737.979229,2025-06-18 21:22:17.979,4.4270000000000005
1750299737.992186,2025-06-18 21:22:17.992,4.47
1750299738.004746,2025-06-18 21:22:18.004,4.511
1750299738.017291,2025-06-18 21:22:18.017,4.553
1750299738.02865,2025-06-18 21:22:18.028,4.59
1750299738.0412202,2025-06-18 21:22:18.041,4.631
