timestamp,datetime,dynamics.fl_steer_angle
1750298686.0614028,2025-06-18 21:04:46.061,2.623
1750298686.072266,2025-06-18 21:04:46.072,2.664
1750298686.084862,2025-06-18 21:04:46.084,2.711
1750298686.096413,2025-06-18 21:04:46.096,2.755
1750298686.108787,2025-06-18 21:04:46.108,2.801
1750298686.121423,2025-06-18 21:04:46.121,2.849
1750298686.133976,2025-06-18 21:04:46.133,2.896
1750298686.146528,2025-06-18 21:04:46.146,2.942
1750298686.159141,2025-06-18 21:04:46.159,2.989
1750298686.1717372,2025-06-18 21:04:46.171,3.036
1750298686.1846159,2025-06-18 21:04:46.184,3.083
1750298686.195953,2025-06-18 21:04:46.195,3.125
1750298686.208582,2025-06-18 21:04:46.208,3.172
1750298686.221278,2025-06-18 21:04:46.221,3.218
1750298686.23399,2025-06-18 21:04:46.233,3.265
1750298686.24669,2025-06-18 21:04:46.246,3.311
1750298686.257903,2025-06-18 21:04:46.257,3.352
1750298686.2698681,2025-06-18 21:04:46.269,3.395
1750298686.282465,2025-06-18 21:04:46.282,3.4410000000000003
1750298686.295342,2025-06-18 21:04:46.295,3.487
1750298686.307404,2025-06-18 21:04:46.307,3.5300000000000002
1750298686.320022,2025-06-18 21:04:46.320,3.576
1750298686.3325078,2025-06-18 21:04:46.332,3.62
1750298686.3451142,2025-06-18 21:04:46.345,3.665
1750298686.35769,2025-06-18 21:04:46.357,3.71
1750298686.368386,2025-06-18 21:04:46.368,3.748
1750298686.378784,2025-06-18 21:04:46.378,3.7840000000000003
1750298686.391225,2025-06-18 21:04:46.391,3.8280000000000003
1750298686.401553,2025-06-18 21:04:46.401,3.864
1750298686.412738,2025-06-18 21:04:46.412,3.9010000000000002
1750298686.4258199,2025-06-18 21:04:46.425,3.948
1750298686.439546,2025-06-18 21:04:46.439,3.996
1750298686.459106,2025-06-18 21:04:46.459,4.064
1750298686.469986,2025-06-18 21:04:46.469,4.102
1750298686.4822102,2025-06-18 21:04:46.482,4.144
1750298686.493166,2025-06-18 21:04:46.493,4.181
1750298686.507923,2025-06-18 21:04:46.507,4.231
1750298686.5194108,2025-06-18 21:04:46.519,4.269
1750298686.534115,2025-06-18 21:04:46.534,4.319
1750298686.559158,2025-06-18 21:04:46.559,4.367
1750298686.580106,2025-06-18 21:04:46.580,4.473
1750298686.603075,2025-06-18 21:04:46.603,4.543
1750298686.622085,2025-06-18 21:04:46.622,4.612
1750298686.632885,2025-06-18 21:04:46.632,4.647
1750298686.64557,2025-06-18 21:04:46.645,4.688
1750298686.657407,2025-06-18 21:04:46.657,4.726
1750298686.67002,2025-06-18 21:04:46.670,4.767
1750298686.682579,2025-06-18 21:04:46.682,4.807
