timestamp,datetime,dynamics.fl_steer_angle
1750300729.5835898,2025-06-18 21:38:49.583,2.582
1750300729.598836,2025-06-18 21:38:49.598,2.6390000000000002
1750300729.6137621,2025-06-18 21:38:49.613,2.695
1750300729.6264582,2025-06-18 21:38:49.626,2.743
1750300729.63837,2025-06-18 21:38:49.638,2.7880000000000003
1750300729.649099,2025-06-18 21:38:49.649,2.828
1750300729.659956,2025-06-18 21:38:49.659,2.869
1750300729.671372,2025-06-18 21:38:49.671,2.912
1750300729.682226,2025-06-18 21:38:49.682,2.952
1750300729.69487,2025-06-18 21:38:49.694,2.999
1750300729.70802,2025-06-18 21:38:49.708,3.048
1750300729.720716,2025-06-18 21:38:49.720,3.095
1750300729.733355,2025-06-18 21:38:49.733,3.141
1750300729.745079,2025-06-18 21:38:49.745,3.184
1750300729.757746,2025-06-18 21:38:49.757,3.231
1750300729.768903,2025-06-18 21:38:49.768,3.271
1750300729.779604,2025-06-18 21:38:49.779,3.31
1750300729.792211,2025-06-18 21:38:49.792,3.356
1750300729.804831,2025-06-18 21:38:49.804,3.402
1750300729.8236601,2025-06-18 21:38:49.823,3.47
1750300729.835138,2025-06-18 21:38:49.835,3.511
1750300729.847728,2025-06-18 21:38:49.847,3.557
1750300729.860357,2025-06-18 21:38:49.860,3.602
1750300729.872916,2025-06-18 21:38:49.872,3.6470000000000002
1750300729.885458,2025-06-18 21:38:49.885,3.6910000000000003
1750300729.896964,2025-06-18 21:38:49.896,3.732
1750300729.909529,2025-06-18 21:38:49.909,3.7760000000000002
1750300729.922197,2025-06-18 21:38:49.922,3.821
1750300729.934783,2025-06-18 21:38:49.934,3.865
1750300729.9473548,2025-06-18 21:38:49.947,3.9090000000000003
1750300729.9598799,2025-06-18 21:38:49.959,3.9530000000000003
1750300729.9724312,2025-06-18 21:38:49.972,3.996
1750300729.9849868,2025-06-18 21:38:49.984,4.04
1750300729.997558,2025-06-18 21:38:49.997,4.083
1750300730.0101042,2025-06-18 21:38:50.010,4.126
1750300730.022892,2025-06-18 21:38:50.022,4.17
1750300730.035434,2025-06-18 21:38:50.035,4.213
1750300730.047748,2025-06-18 21:38:50.047,4.2540000000000004
1750300730.060298,2025-06-18 21:38:50.060,4.297
1750300730.072829,2025-06-18 21:38:50.072,4.339
1750300730.083693,2025-06-18 21:38:50.083,4.375
1750300730.094212,2025-06-18 21:38:50.094,4.4110000000000005
1750300730.106792,2025-06-18 21:38:50.106,4.452
1750300730.119349,2025-06-18 21:38:50.119,4.494
1750300730.132134,2025-06-18 21:38:50.132,4.5360000000000005
1750300730.143492,2025-06-18 21:38:50.143,4.574
1750300730.156061,2025-06-18 21:38:50.156,4.615
1750300730.1686249,2025-06-18 21:38:50.168,4.656
1750300730.181149,2025-06-18 21:38:50.181,4.696
1750300730.1937048,2025-06-18 21:38:50.193,4.737
1750300730.20627,2025-06-18 21:38:50.206,4.777
1750300730.218816,2025-06-18 21:38:50.218,4.8180000000000005
1750300730.2313821,2025-06-18 21:38:50.231,4.8580000000000005
1750300730.244164,2025-06-18 21:38:50.244,4.898
1750300730.256738,2025-06-18 21:38:50.256,4.938
1750300730.269303,2025-06-18 21:38:50.269,4.977
1750300730.28193,2025-06-18 21:38:50.281,5.016
1750300730.294802,2025-06-18 21:38:50.294,5.056
1750300730.307924,2025-06-18 21:38:50.307,5.096
1750300730.3205671,2025-06-18 21:38:50.320,5.136
1750300730.3331819,2025-06-18 21:38:50.333,5.175
1750300730.3463051,2025-06-18 21:38:50.346,5.214
1750300730.35824,2025-06-18 21:38:50.358,5.25
1750300730.3684852,2025-06-18 21:38:50.368,5.281
1750300730.3811688,2025-06-18 21:38:50.381,5.319
1750300730.393824,2025-06-18 21:38:50.393,5.357
1750300730.4051478,2025-06-18 21:38:50.405,5.391
1750300730.416841,2025-06-18 21:38:50.416,5.425
1750300730.4272408,2025-06-18 21:38:50.427,5.456
1750300730.4389918,2025-06-18 21:38:50.438,5.49
1750300730.452079,2025-06-18 21:38:50.452,5.5280000000000005
1750300730.464718,2025-06-18 21:38:50.464,5.564
1750300730.475743,2025-06-18 21:38:50.475,5.596
1750300730.4884071,2025-06-18 21:38:50.488,5.632
1750300730.501089,2025-06-18 21:38:50.501,5.668
1750300730.513778,2025-06-18 21:38:50.513,5.703
1750300730.526405,2025-06-18 21:38:50.526,5.739
1750300730.538935,2025-06-18 21:38:50.538,5.774
1750300730.551574,2025-06-18 21:38:50.551,5.809
1750300730.564909,2025-06-18 21:38:50.564,5.845
1750300730.5752609,2025-06-18 21:38:50.575,5.873
1750300730.587927,2025-06-18 21:38:50.587,5.907
1750300730.599008,2025-06-18 21:38:50.599,5.937
