timestamp,datetime,dynamics.fl_steer_angle
1750298336.515738,2025-06-18 20:58:56.515,2.711
1750298336.5277781,2025-06-18 20:58:56.527,2.7560000000000002
1750298336.540107,2025-06-18 20:58:56.540,2.803
1750298336.552744,2025-06-18 20:58:56.552,2.85
1750298336.564804,2025-06-18 20:58:56.564,2.895
1750298336.5750232,2025-06-18 20:58:56.575,2.9330000000000003
1750298336.587594,2025-06-18 20:58:56.587,2.98
1750298336.5981598,2025-06-18 20:58:56.598,3.019
1750298336.610754,2025-06-18 20:58:56.610,3.0660000000000003
1750298336.623412,2025-06-18 20:58:56.623,3.113
1750298336.6360471,2025-06-18 20:58:56.636,3.1590000000000003
1750298336.647845,2025-06-18 20:58:56.647,3.202
1750298336.660442,2025-06-18 20:58:56.660,3.248
1750298336.673054,2025-06-18 20:58:56.673,3.294
1750298336.685639,2025-06-18 20:58:56.685,3.34
1750298336.69809,2025-06-18 20:58:56.698,3.386
1750298336.710709,2025-06-18 20:58:56.710,3.431
1750298336.723309,2025-06-18 20:58:56.723,3.477
1750298336.735897,2025-06-18 20:58:56.735,3.5220000000000002
1750298336.748161,2025-06-18 20:58:56.748,3.5660000000000003
1750298336.760753,2025-06-18 20:58:56.760,3.611
1750298336.7708921,2025-06-18 20:58:56.770,3.6470000000000002
1750298336.7835,2025-06-18 20:58:56.783,3.692
1750298336.795829,2025-06-18 20:58:56.795,3.736
1750298336.807116,2025-06-18 20:58:56.807,3.775
1750298336.819694,2025-06-18 20:58:56.819,3.8200000000000003
1750298336.832293,2025-06-18 20:58:56.832,3.864
1750298336.8434482,2025-06-18 20:58:56.843,3.903
1750298336.8560839,2025-06-18 20:58:56.856,3.947
1750298336.868901,2025-06-18 20:58:56.868,3.991
1750298336.881723,2025-06-18 20:58:56.881,4.0360000000000005
1750298336.894387,2025-06-18 20:58:56.894,4.079
1750298336.9060202,2025-06-18 20:58:56.906,4.119
1750298336.918646,2025-06-18 20:58:56.918,4.162
1750298336.931298,2025-06-18 20:58:56.931,4.206
1750298336.943886,2025-06-18 20:58:56.943,4.249
1750298336.956438,2025-06-18 20:58:56.956,4.291
1750298336.966848,2025-06-18 20:58:56.966,4.3260000000000005
1750298336.97873,2025-06-18 20:58:56.978,4.366
1750298336.991276,2025-06-18 20:58:56.991,4.408
1750298337.0035431,2025-06-18 20:58:57.003,4.449
1750298337.0153139,2025-06-18 20:58:57.015,4.488
1750298337.025687,2025-06-18 20:58:57.025,4.522
1750298337.039006,2025-06-18 20:58:57.039,4.566
1750298337.0516129,2025-06-18 20:58:57.051,4.607
1750298337.062112,2025-06-18 20:58:57.062,4.642
1750298337.074699,2025-06-18 20:58:57.074,4.682
1750298337.0872772,2025-06-18 20:58:57.087,4.723
1750298337.098242,2025-06-18 20:58:57.098,4.758
1750298337.110804,2025-06-18 20:58:57.110,4.799
1750298337.122916,2025-06-18 20:58:57.122,4.837
1750298337.1354911,2025-06-18 20:58:57.135,4.877
1750298337.148064,2025-06-18 20:58:57.148,4.917
1750298337.1604202,2025-06-18 20:58:57.160,4.956
1750298337.1731231,2025-06-18 20:58:57.173,4.996
1750298337.185565,2025-06-18 20:58:57.185,5.035
1750298337.197987,2025-06-18 20:58:57.197,5.073
1750298337.210038,2025-06-18 20:58:57.210,5.11
1750298337.222086,2025-06-18 20:58:57.222,5.147
1750298337.2346828,2025-06-18 20:58:57.234,5.186
1750298337.247253,2025-06-18 20:58:57.247,5.224
1750298337.259805,2025-06-18 20:58:57.259,5.2620000000000005
1750298337.2723598,2025-06-18 20:58:57.272,5.3
1750298337.2849731,2025-06-18 20:58:57.284,5.337
1750298337.297575,2025-06-18 20:58:57.297,5.375
1750298337.310152,2025-06-18 20:58:57.310,5.412
1750298337.3227131,2025-06-18 20:58:57.322,5.449
