timestamp,datetime,dynamics.fl_steer_angle
1750304544.4485161,2025-06-18 22:42:24.448,3.797
1750304544.46112,2025-06-18 22:42:24.461,3.841
1750304544.4736981,2025-06-18 22:42:24.473,3.8850000000000002
1750304544.484894,2025-06-18 22:42:24.484,3.9250000000000003
1750304544.497536,2025-06-18 22:42:24.497,3.969
1750304544.509689,2025-06-18 22:42:24.509,4.011
1750304544.52227,2025-06-18 22:42:24.522,4.054
1750304544.533449,2025-06-18 22:42:24.533,4.093
1750304544.546035,2025-06-18 22:42:24.546,4.136
1750304544.558594,2025-06-18 22:42:24.558,4.179
1750304544.571147,2025-06-18 22:42:24.571,4.222
1750304544.583439,2025-06-18 22:42:24.583,4.263
1750304544.596076,2025-06-18 22:42:24.596,4.306
1750304544.612907,2025-06-18 22:42:24.612,4.362
1750304544.62553,2025-06-18 22:42:24.625,4.405
1750304544.6381629,2025-06-18 22:42:24.638,4.447
1750304544.650869,2025-06-18 22:42:24.650,4.489
1750304544.66348,2025-06-18 22:42:24.663,4.531
1750304544.676907,2025-06-18 22:42:24.676,4.575
1750304544.689486,2025-06-18 22:42:24.689,4.616
1750304544.7001011,2025-06-18 22:42:24.700,4.65
1750304544.71019,2025-06-18 22:42:24.710,4.683
1750304544.7203252,2025-06-18 22:42:24.720,4.716
1750304544.732888,2025-06-18 22:42:24.732,4.757
1750304544.7453399,2025-06-18 22:42:24.745,4.797
1750304544.7573252,2025-06-18 22:42:24.757,4.835
1750304544.76988,2025-06-18 22:42:24.769,4.875
1750304544.782468,2025-06-18 22:42:24.782,4.915
1750304544.795032,2025-06-18 22:42:24.795,4.954
1750304544.806328,2025-06-18 22:42:24.806,4.99
1750304544.816781,2025-06-18 22:42:24.816,5.022
1750304544.829351,2025-06-18 22:42:24.829,5.061
1750304544.841902,2025-06-18 22:42:24.841,5.1000000000000005
1750304544.854433,2025-06-18 22:42:24.854,5.139
1750304544.866959,2025-06-18 22:42:24.866,5.1770000000000005
1750304544.879505,2025-06-18 22:42:24.879,5.215
1750304544.8920572,2025-06-18 22:42:24.892,5.253
1750304544.904611,2025-06-18 22:42:24.904,5.291
1750304544.917137,2025-06-18 22:42:24.917,5.328
1750304544.92976,2025-06-18 22:42:24.929,5.3660000000000005
1750304544.941637,2025-06-18 22:42:24.941,5.401
1750304544.954335,2025-06-18 22:42:24.954,5.438
