timestamp,datetime,dynamics.fl_steer_angle
1750298253.828822,2025-06-18 20:57:33.828,2.533
1750298253.876889,2025-06-18 20:57:33.876,2.603
1750298253.889559,2025-06-18 20:57:33.889,2.762
1750298253.902323,2025-06-18 20:57:33.902,2.809
1750298253.913992,2025-06-18 20:57:33.913,2.853
1750298253.924763,2025-06-18 20:57:33.924,2.8930000000000002
1750298253.93738,2025-06-18 20:57:33.937,2.9410000000000003
1750298253.949995,2025-06-18 20:57:33.949,2.987
1750298253.961641,2025-06-18 20:57:33.961,3.031
1750298253.972194,2025-06-18 20:57:33.972,3.0700000000000003
1750298253.984822,2025-06-18 20:57:33.984,3.116
1750298253.997174,2025-06-18 20:57:33.997,3.162
1750298254.009748,2025-06-18 20:57:34.009,3.208
1750298254.0214899,2025-06-18 20:57:34.021,3.251
1750298254.034112,2025-06-18 20:57:34.034,3.297
1750298254.04635,2025-06-18 20:57:34.046,3.341
1750298254.057245,2025-06-18 20:57:34.057,3.3810000000000002
1750298254.069821,2025-06-18 20:57:34.069,3.426
1750298254.0824451,2025-06-18 20:57:34.082,3.472
1750298254.094941,2025-06-18 20:57:34.094,3.517
1750298254.107629,2025-06-18 20:57:34.107,3.563
1750298254.120196,2025-06-18 20:57:34.120,3.607
1750298254.132752,2025-06-18 20:57:34.132,3.652
1750298254.14492,2025-06-18 20:57:34.144,3.6950000000000003
1750298254.157523,2025-06-18 20:57:34.157,3.74
1750298254.170103,2025-06-18 20:57:34.170,3.7840000000000003
1750298254.182357,2025-06-18 20:57:34.182,3.8280000000000003
1750298254.1949508,2025-06-18 20:57:34.194,3.872
1750298254.207556,2025-06-18 20:57:34.207,3.916
1750298254.220106,2025-06-18 20:57:34.220,3.96
1750298254.232685,2025-06-18 20:57:34.232,4.003
1750298254.2452962,2025-06-18 20:57:34.245,4.047
1750298254.257983,2025-06-18 20:57:34.257,4.09
1750298254.270536,2025-06-18 20:57:34.270,4.134
1750298254.2831092,2025-06-18 20:57:34.283,4.176
1750298254.296236,2025-06-18 20:57:34.296,4.22
1750298254.3075352,2025-06-18 20:57:34.307,4.259
1750298254.320281,2025-06-18 20:57:34.320,4.3020000000000005
1750298254.3329868,2025-06-18 20:57:34.332,4.345
1750298254.345736,2025-06-18 20:57:34.345,4.388
1750298254.3560011,2025-06-18 20:57:34.356,4.422
1750298254.3686259,2025-06-18 20:57:34.368,4.464
1750298254.3822122,2025-06-18 20:57:34.382,4.509
1750298254.39505,2025-06-18 20:57:34.395,4.551
1750298254.409641,2025-06-18 20:57:34.409,4.599
1750298254.422231,2025-06-18 20:57:34.422,4.641
1750298254.434803,2025-06-18 20:57:34.434,4.681
1750298254.447295,2025-06-18 20:57:34.447,4.722
1750298254.458588,2025-06-18 20:57:34.458,4.758
1750298254.471143,2025-06-18 20:57:34.471,4.798
1750298254.4834838,2025-06-18 20:57:34.483,4.838
1750298254.49607,2025-06-18 20:57:34.496,4.878
1750298254.508672,2025-06-18 20:57:34.508,4.918
1750298254.521217,2025-06-18 20:57:34.521,4.957
1750298254.533825,2025-06-18 20:57:34.533,4.997
1750298254.54497,2025-06-18 20:57:34.544,5.031
1750298254.5576131,2025-06-18 20:57:34.557,5.071
1750298254.569391,2025-06-18 20:57:34.569,5.107
1750298254.5800152,2025-06-18 20:57:34.580,5.14
1750298254.592588,2025-06-18 20:57:34.592,5.178
1750298254.60506,2025-06-18 20:57:34.605,5.216
1750298254.617743,2025-06-18 20:57:34.617,5.2540000000000004
1750298254.630334,2025-06-18 20:57:34.630,5.292
1750298254.642925,2025-06-18 20:57:34.642,5.33
1750298254.65552,2025-06-18 20:57:34.655,5.367
1750298254.6681201,2025-06-18 20:57:34.668,5.405
1750298254.6782458,2025-06-18 20:57:34.678,5.434
1750298254.689423,2025-06-18 20:57:34.689,5.4670000000000005
1750298254.70206,2025-06-18 20:57:34.702,5.5040000000000004
1750298254.7146418,2025-06-18 20:57:34.714,5.54
1750298254.727215,2025-06-18 20:57:34.727,5.577
1750298254.739684,2025-06-18 20:57:34.739,5.612
1750298254.752295,2025-06-18 20:57:34.752,5.648
1750298254.7648761,2025-06-18 20:57:34.764,5.684
1750298254.7751381,2025-06-18 20:57:34.775,5.712
1750298254.787754,2025-06-18 20:57:34.787,5.748
1750298254.800359,2025-06-18 20:57:34.800,5.783
1750298254.811293,2025-06-18 20:57:34.811,5.813
1750298254.823937,2025-06-18 20:57:34.823,5.847
1750298254.841168,2025-06-18 20:57:34.841,5.89
1750298254.8547509,2025-06-18 20:57:34.854,5.93
1750298254.865182,2025-06-18 20:57:34.865,5.9590000000000005
1750298254.877706,2025-06-18 20:57:34.877,5.992
1750298254.8901389,2025-06-18 20:57:34.890,6.023
1750298254.920922,2025-06-18 20:57:34.920,6.077
1750298254.9343271,2025-06-18 20:57:34.934,6.139
1750298254.945418,2025-06-18 20:57:34.945,6.168
1750298254.962368,2025-06-18 20:57:34.962,6.2010000000000005
1750298254.975279,2025-06-18 20:57:34.975,6.243
1750298254.9893079,2025-06-18 20:57:34.989,6.2780000000000005
1750298255.002164,2025-06-18 20:57:35.002,6.3100000000000005
1750298255.012458,2025-06-18 20:57:35.012,6.335
1750298255.028279,2025-06-18 20:57:35.028,6.373
1750298255.041219,2025-06-18 20:57:35.041,6.405
1750298255.055,2025-06-18 20:57:35.055,6.438
1750298255.0677178,2025-06-18 20:57:35.067,6.4670000000000005
1750298255.080381,2025-06-18 20:57:35.080,6.497
1750298255.093877,2025-06-18 20:57:35.093,6.529
1750298255.104417,2025-06-18 20:57:35.104,6.553
1750298255.1170108,2025-06-18 20:57:35.117,6.582
1750298255.129507,2025-06-18 20:57:35.129,6.61
1750298255.142101,2025-06-18 20:57:35.142,6.638
1750298255.1546812,2025-06-18 20:57:35.154,6.666
1750298255.165091,2025-06-18 20:57:35.165,6.689
1750298255.1760771,2025-06-18 20:57:35.176,6.713
1750298255.188617,2025-06-18 20:57:35.188,6.74
1750298255.201212,2025-06-18 20:57:35.201,6.767
1750298255.213769,2025-06-18 20:57:35.213,6.7940000000000005
1750298255.2263522,2025-06-18 20:57:35.226,6.82
1750298255.2386181,2025-06-18 20:57:35.238,6.846
1750298255.25122,2025-06-18 20:57:35.251,6.872
1750298255.261573,2025-06-18 20:57:35.261,6.893
1750298255.274154,2025-06-18 20:57:35.274,6.918
1750298255.286763,2025-06-18 20:57:35.286,6.9430000000000005
1750298255.297479,2025-06-18 20:57:35.297,6.965
1750298255.310094,2025-06-18 20:57:35.310,6.989
1750298255.321423,2025-06-18 20:57:35.321,7.011
1750298255.3327382,2025-06-18 20:57:35.332,7.033
1750298255.3449512,2025-06-18 20:57:35.344,7.056
1750298255.357561,2025-06-18 20:57:35.357,7.08
1750298255.3693829,2025-06-18 20:57:35.369,7.102
1750298255.3811781,2025-06-18 20:57:35.381,7.123
1750298255.391487,2025-06-18 20:57:35.391,7.142
1750298255.402734,2025-06-18 20:57:35.402,7.162
1750298255.417631,2025-06-18 20:57:35.417,7.188
1750298255.428857,2025-06-18 20:57:35.428,7.208
1750298255.441501,2025-06-18 20:57:35.441,7.23
1750298255.4540951,2025-06-18 20:57:35.454,7.251
1750298255.4664462,2025-06-18 20:57:35.466,7.272
1750298255.4790668,2025-06-18 20:57:35.479,7.293
1750298255.4916632,2025-06-18 20:57:35.491,7.313
1750298255.504255,2025-06-18 20:57:35.504,7.3340000000000005
1750298255.515959,2025-06-18 20:57:35.515,7.352
1750298255.5270479,2025-06-18 20:57:35.527,7.37
1750298255.539658,2025-06-18 20:57:35.539,7.389
1750298255.551745,2025-06-18 20:57:35.551,7.407
1750298255.564449,2025-06-18 20:57:35.564,7.426
1750298255.5772002,2025-06-18 20:57:35.577,7.445
1750298255.5898108,2025-06-18 20:57:35.589,7.464
1750298255.60215,2025-06-18 20:57:35.602,7.481
1750298255.613941,2025-06-18 20:57:35.613,7.498
1750298255.626498,2025-06-18 20:57:35.626,7.515000000000001
1750298255.6390631,2025-06-18 20:57:35.639,7.532
1750298255.6512861,2025-06-18 20:57:35.651,7.549
1750298255.661581,2025-06-18 20:57:35.661,7.562
1750298255.674146,2025-06-18 20:57:35.674,7.578
1750298255.6860301,2025-06-18 20:57:35.686,7.593
1750298255.696102,2025-06-18 20:57:35.696,7.606
1750298255.7086642,2025-06-18 20:57:35.708,7.621
1750298255.719401,2025-06-18 20:57:35.719,7.634
1750298255.731601,2025-06-18 20:57:35.731,7.649
1750298255.742281,2025-06-18 20:57:35.742,7.6610000000000005
1750298255.752727,2025-06-18 20:57:35.752,7.673
1750298255.765329,2025-06-18 20:57:35.765,7.687
1750298255.7771661,2025-06-18 20:57:35.777,7.7
1750298255.7894511,2025-06-18 20:57:35.789,7.713
1750298255.802093,2025-06-18 20:57:35.802,7.727
1750298255.812901,2025-06-18 20:57:35.812,7.738
1750298255.824756,2025-06-18 20:57:35.824,7.75
1750298255.83745,2025-06-18 20:57:35.837,7.7620000000000005
1750298255.850125,2025-06-18 20:57:35.850,7.774
1750298255.860513,2025-06-18 20:57:35.860,7.784
1750298255.873138,2025-06-18 20:57:35.873,7.795
1750298255.885737,2025-06-18 20:57:35.885,7.806
1750298255.898307,2025-06-18 20:57:35.898,7.817
1750298255.91053,2025-06-18 20:57:35.910,7.827
1750298255.923106,2025-06-18 20:57:35.923,7.838
