timestamp,datetime,dynamics.fl_steer_angle
1750300711.611305,2025-06-18 21:38:31.611,2.597
1750300711.624149,2025-06-18 21:38:31.624,2.646
1750300711.636749,2025-06-18 21:38:31.636,2.693
1750300711.649338,2025-06-18 21:38:31.649,2.741
1750300711.6613,2025-06-18 21:38:31.661,2.785
1750300711.672002,2025-06-18 21:38:31.672,2.826
1750300711.684601,2025-06-18 21:38:31.684,2.873
1750300711.6971872,2025-06-18 21:38:31.697,2.92
1750300711.70976,2025-06-18 21:38:31.709,2.966
1750300711.722413,2025-06-18 21:38:31.722,3.013
1750300711.7354681,2025-06-18 21:38:31.735,3.0620000000000003
1750300711.7480268,2025-06-18 21:38:31.748,3.108
1750300711.7606258,2025-06-18 21:38:31.760,3.154
1750300711.773271,2025-06-18 21:38:31.773,3.201
1750300711.7839239,2025-06-18 21:38:31.783,3.24
1750300711.7946932,2025-06-18 21:38:31.794,3.279
1750300711.807296,2025-06-18 21:38:31.807,3.325
1750300711.8199081,2025-06-18 21:38:31.819,3.371
1750300711.830178,2025-06-18 21:38:31.830,3.408
1750300711.843606,2025-06-18 21:38:31.843,3.456
1750300711.856271,2025-06-18 21:38:31.856,3.5020000000000002
1750300711.868914,2025-06-18 21:38:31.868,3.547
1750300711.879488,2025-06-18 21:38:31.879,3.585
1750300711.890097,2025-06-18 21:38:31.890,3.623
1750300711.9026518,2025-06-18 21:38:31.902,3.668
1750300711.913492,2025-06-18 21:38:31.913,3.7070000000000003
1750300711.926048,2025-06-18 21:38:31.926,3.751
1750300711.938587,2025-06-18 21:38:31.938,3.795
1750300711.949664,2025-06-18 21:38:31.949,3.834
1750300711.9612758,2025-06-18 21:38:31.961,3.875
1750300711.9738612,2025-06-18 21:38:31.973,3.919
1750300711.984607,2025-06-18 21:38:31.984,3.956
1750300711.996995,2025-06-18 21:38:31.996,3.999
1750300712.009553,2025-06-18 21:38:32.009,4.043
1750300712.0220978,2025-06-18 21:38:32.022,4.086
1750300712.034653,2025-06-18 21:38:32.034,4.1290000000000004
1750300712.047206,2025-06-18 21:38:32.047,4.172
1750300712.059952,2025-06-18 21:38:32.059,4.215
1750300712.0725088,2025-06-18 21:38:32.072,4.258
1750300712.085063,2025-06-18 21:38:32.085,4.3
1750300712.097625,2025-06-18 21:38:32.097,4.343
1750300712.110235,2025-06-18 21:38:32.110,4.385
1750300712.121127,2025-06-18 21:38:32.121,4.421
1750300712.13374,2025-06-18 21:38:32.133,4.463
1750300712.144657,2025-06-18 21:38:32.144,4.499
1750300712.155828,2025-06-18 21:38:32.155,4.5360000000000005
1750300712.1685739,2025-06-18 21:38:32.168,4.578
1750300712.179703,2025-06-18 21:38:32.179,4.614
1750300712.192323,2025-06-18 21:38:32.192,4.656
1750300712.204942,2025-06-18 21:38:32.204,4.697
1750300712.215317,2025-06-18 21:38:32.215,4.73
1750300712.2260711,2025-06-18 21:38:32.226,4.765
1750300712.238668,2025-06-18 21:38:32.238,4.805
1750300712.26268,2025-06-18 21:38:32.262,4.847
1750300712.2755892,2025-06-18 21:38:32.275,4.922
1750300712.288227,2025-06-18 21:38:32.288,4.962
1750300712.30085,2025-06-18 21:38:32.300,5.002
1750300712.311887,2025-06-18 21:38:32.311,5.0360000000000005
1750300712.324609,2025-06-18 21:38:32.324,5.075
1750300712.3373408,2025-06-18 21:38:32.337,5.114
1750300712.3499892,2025-06-18 21:38:32.349,5.1530000000000005
1750300712.3614578,2025-06-18 21:38:32.361,5.188
1750300712.3741,2025-06-18 21:38:32.374,5.227
1750300712.3857658,2025-06-18 21:38:32.385,5.2620000000000005
1750300712.398384,2025-06-18 21:38:32.398,5.3
1750300712.411106,2025-06-18 21:38:32.411,5.338
1750300712.4225018,2025-06-18 21:38:32.422,5.372
1750300712.435135,2025-06-18 21:38:32.435,5.409
1750300712.447458,2025-06-18 21:38:32.447,5.445
1750300712.4589329,2025-06-18 21:38:32.458,5.479
1750300712.471602,2025-06-18 21:38:32.471,5.516
1750300712.483634,2025-06-18 21:38:32.483,5.55
1750300712.495497,2025-06-18 21:38:32.495,5.5840000000000005
1750300712.508275,2025-06-18 21:38:32.508,5.621
1750300712.5209541,2025-06-18 21:38:32.520,5.657
1750300712.531786,2025-06-18 21:38:32.531,5.687
1750300712.54445,2025-06-18 21:38:32.544,5.723
1750300712.556312,2025-06-18 21:38:32.556,5.756
1750300712.5683799,2025-06-18 21:38:32.568,5.79
1750300712.581013,2025-06-18 21:38:32.581,5.824
1750300712.5912519,2025-06-18 21:38:32.591,5.852
1750300712.604394,2025-06-18 21:38:32.604,5.888
1750300712.6170082,2025-06-18 21:38:32.617,5.922
1750300712.629662,2025-06-18 21:38:32.629,5.956
1750300712.642284,2025-06-18 21:38:32.642,5.99
1750300712.6550221,2025-06-18 21:38:32.655,6.023
1750300712.6711612,2025-06-18 21:38:32.671,6.056
1750300712.6837819,2025-06-18 21:38:32.683,6.098
1750300712.695169,2025-06-18 21:38:32.695,6.127
1750300712.7082849,2025-06-18 21:38:32.708,6.1610000000000005
1750300712.720897,2025-06-18 21:38:32.720,6.1930000000000005
1750300712.7334762,2025-06-18 21:38:32.733,6.2250000000000005
1750300712.744868,2025-06-18 21:38:32.744,6.253
1750300712.7575092,2025-06-18 21:38:32.757,6.285
1750300712.7688692,2025-06-18 21:38:32.768,6.312
1750300712.78127,2025-06-18 21:38:32.781,6.343
1750300712.7917051,2025-06-18 21:38:32.791,6.369
1750300712.802454,2025-06-18 21:38:32.802,6.3950000000000005
1750300712.816457,2025-06-18 21:38:32.816,6.428
1750300712.827931,2025-06-18 21:38:32.827,6.455
1750300712.840564,2025-06-18 21:38:32.840,6.485
1750300712.8532171,2025-06-18 21:38:32.853,6.514
1750300712.865896,2025-06-18 21:38:32.865,6.5440000000000005
1750300712.878591,2025-06-18 21:38:32.878,6.572
1750300712.891223,2025-06-18 21:38:32.891,6.601
1750300712.9038029,2025-06-18 21:38:32.903,6.63
1750300712.916437,2025-06-18 21:38:32.916,6.658
1750300712.928106,2025-06-18 21:38:32.928,6.684
1750300712.939759,2025-06-18 21:38:32.939,6.7090000000000005
1750300712.950461,2025-06-18 21:38:32.950,6.732
1750300712.9614131,2025-06-18 21:38:32.961,6.756
1750300712.974097,2025-06-18 21:38:32.974,6.783
1750300712.986738,2025-06-18 21:38:32.986,6.8100000000000005
1750300712.998335,2025-06-18 21:38:32.998,6.8340000000000005
1750300713.010988,2025-06-18 21:38:33.010,6.86
1750300713.0247009,2025-06-18 21:38:33.024,6.888
1750300713.0373209,2025-06-18 21:38:33.037,6.914
1750300713.049889,2025-06-18 21:38:33.049,6.939
1750300713.061269,2025-06-18 21:38:33.061,6.961
1750300713.073833,2025-06-18 21:38:33.073,6.986
1750300713.086445,2025-06-18 21:38:33.086,7.01
1750300713.099107,2025-06-18 21:38:33.099,7.035
1750300713.111382,2025-06-18 21:38:33.111,7.058
1750300713.1230688,2025-06-18 21:38:33.123,7.08
1750300713.134455,2025-06-18 21:38:33.134,7.101
1750300713.147083,2025-06-18 21:38:33.147,7.1240000000000006
1750300713.1582289,2025-06-18 21:38:33.158,7.144
1750300713.174734,2025-06-18 21:38:33.174,7.174
1750300713.187385,2025-06-18 21:38:33.187,7.196
1750300713.200593,2025-06-18 21:38:33.200,7.219
1750300713.212564,2025-06-18 21:38:33.212,7.239
1750300713.2256699,2025-06-18 21:38:33.225,7.261
1750300713.2382789,2025-06-18 21:38:33.238,7.282
