timestamp,datetime,dynamics.fl_steer_angle
1750298145.835266,2025-06-18 20:55:45.835,3.3040000000000003
1750298145.846853,2025-06-18 20:55:45.846,3.346
1750298145.859421,2025-06-18 20:55:45.859,3.392
1750298145.871968,2025-06-18 20:55:45.871,3.4370000000000003
1750298145.8845718,2025-06-18 20:55:45.884,3.482
1750298145.897154,2025-06-18 20:55:45.897,3.528
1750298145.909709,2025-06-18 20:55:45.909,3.573
1750298145.9220228,2025-06-18 20:55:45.922,3.617
1750298145.934641,2025-06-18 20:55:45.934,3.662
1750298145.9468448,2025-06-18 20:55:45.946,3.705
1750298145.959281,2025-06-18 20:55:45.959,3.749
1750298145.9700558,2025-06-18 20:55:45.970,3.787
1750298145.982723,2025-06-18 20:55:45.982,3.831
1750298145.995552,2025-06-18 20:55:45.995,3.876
1750298146.008189,2025-06-18 20:55:46.008,3.9210000000000003
1750298146.020807,2025-06-18 20:55:46.020,3.9650000000000003
1750298146.033422,2025-06-18 20:55:46.033,4.008
1750298146.046137,2025-06-18 20:55:46.046,4.0520000000000005
1750298146.05917,2025-06-18 20:55:46.059,4.097
1750298146.0710678,2025-06-18 20:55:46.071,4.138
1750298146.0837388,2025-06-18 20:55:46.083,4.181
1750298146.095763,2025-06-18 20:55:46.095,4.222
1750298146.108479,2025-06-18 20:55:46.108,4.265
1750298146.1211069,2025-06-18 20:55:46.121,4.308
1750298146.133433,2025-06-18 20:55:46.133,4.349
1750298146.145559,2025-06-18 20:55:46.145,4.39
1750298146.158141,2025-06-18 20:55:46.158,4.432
1750298146.170739,2025-06-18 20:55:46.170,4.474
1750298146.183512,2025-06-18 20:55:46.183,4.516
1750298146.195772,2025-06-18 20:55:46.195,4.556
1750298146.207683,2025-06-18 20:55:46.207,4.596
1750298146.220282,2025-06-18 20:55:46.220,4.6370000000000005
1750298146.232875,2025-06-18 20:55:46.232,4.678
1750298146.24525,2025-06-18 20:55:46.245,4.718
1750298146.257899,2025-06-18 20:55:46.257,4.759
1750298146.2704818,2025-06-18 20:55:46.270,4.799
1750298146.283036,2025-06-18 20:55:46.283,4.839
1750298146.295784,2025-06-18 20:55:46.295,4.88
1750298146.3081658,2025-06-18 20:55:46.308,4.9190000000000005
1750298146.3207731,2025-06-18 20:55:46.320,4.958
1750298146.333351,2025-06-18 20:55:46.333,4.998
1750298146.344331,2025-06-18 20:55:46.344,5.032
1750298146.35693,2025-06-18 20:55:46.356,5.071
1750298146.369621,2025-06-18 20:55:46.369,5.11
1750298146.382211,2025-06-18 20:55:46.382,5.149
1750298146.394876,2025-06-18 20:55:46.394,5.187
1750298146.4076219,2025-06-18 20:55:46.407,5.226
1750298146.420234,2025-06-18 20:55:46.420,5.264
1750298146.4327948,2025-06-18 20:55:46.432,5.3020000000000005
